#speed;rrot;x'-x;y'-y;heading'-heading;rot'-rot
1;-20;0.917;-0.399;-0.333;0.000
1;-20;0.919;-0.393;-0.333;0.000
1;-20;0.922;-0.388;-0.333;0.000
1;-20;0.924;-0.383;-0.333;0.000
1;-20;0.926;-0.377;-0.333;0.000
1;-20;0.928;-0.372;-0.333;0.000
1;-20;0.930;-0.367;-0.333;0.000
1;-20;0.933;-0.361;-0.333;0.000
1;-20;0.935;-0.356;-0.333;0.000
1;-20;0.937;-0.350;-0.333;0.000
1;-20;0.939;-0.345;-0.333;0.000
1;-20;0.941;-0.339;-0.333;0.000
1;-20;0.943;-0.334;-0.333;0.000
1;-20;0.945;-0.328;-0.333;0.000
1;-20;0.946;-0.323;-0.333;0.000
1;-20;0.948;-0.317;-0.333;0.000
1;-20;0.950;-0.312;-0.333;0.000
1;-20;0.952;-0.306;-0.333;0.000
1;-20;0.954;-0.301;-0.333;0.000
1;-20;0.955;-0.295;-0.333;0.000
1;-20;0.957;-0.290;-0.333;0.000
1;-20;0.959;-0.284;-0.333;0.000
1;-20;0.960;-0.278;-0.333;0.000
1;-20;0.962;-0.273;-0.333;0.000
1;-20;0.964;-0.267;-0.333;0.000
1;-20;0.965;-0.262;-0.333;0.000
1;-20;0.967;-0.256;-0.333;0.000
1;-20;0.968;-0.250;-0.333;0.000
1;-20;0.970;-0.245;-0.333;0.000
1;-20;0.971;-0.239;-0.333;0.000
1;-20;0.972;-0.233;-0.333;0.000
1;-20;0.974;-0.228;-0.333;0.000
1;-20;0.975;-0.222;-0.333;0.000
1;-20;0.976;-0.216;-0.333;0.000
1;-20;0.978;-0.211;-0.333;0.000
1;-20;0.979;-0.205;-0.333;0.000
1;-20;0.980;-0.199;-0.333;0.000
1;-20;0.981;-0.194;-0.333;0.000
1;-20;0.982;-0.188;-0.333;0.000
1;-20;0.983;-0.182;-0.333;0.000
1;-20;0.984;-0.177;-0.333;0.000
1;-20;0.985;-0.171;-0.333;0.000
1;-20;0.986;-0.165;-0.333;0.000
1;-20;0.987;-0.159;-0.333;0.000
1;-20;0.988;-0.154;-0.333;0.000
1;-20;0.989;-0.148;-0.333;0.000
1;-20;0.990;-0.142;-0.333;0.000
1;-20;0.991;-0.136;-0.333;0.000
1;-20;0.991;-0.131;-0.333;0.000
1;-20;0.992;-0.125;-0.333;0.000
1;-20;0.993;-0.119;-0.333;0.000
1;-20;0.994;-0.113;-0.333;0.000
1;-20;0.994;-0.107;-0.333;0.000
1;-20;0.995;-0.102;-0.333;0.000
1;-20;0.995;-0.096;-0.333;0.000
1;-20;0.996;-0.090;-0.333;0.000
1;-20;0.996;-0.084;-0.333;0.000
1;-20;0.997;-0.078;-0.333;0.000
1;-20;0.997;-0.073;-0.333;0.000
1;-20;0.998;-0.067;-0.333;0.000
1;-20;0.998;-0.061;-0.333;0.000
1;-20;0.998;-0.055;-0.333;0.000
1;-20;0.999;-0.049;-0.333;0.000
1;-20;0.999;-0.044;-0.333;0.000
1;-20;0.999;-0.038;-0.333;0.000
1;-20;0.999;-0.032;-0.333;0.000
1;-20;1.000;-0.026;-0.333;0.000
1;-20;1.000;-0.020;-0.333;0.000
1;-20;1.000;-0.015;-0.333;0.000
1;-20;1.000;-0.009;-0.333;0.000
1;-20;1.000;-0.003;-0.333;0.000
1;-20;1.000;0.003;-0.333;0.000
1;-20;1.000;0.009;-0.333;0.000
1;-20;1.000;0.015;-0.333;0.000
1;-20;1.000;0.020;-0.333;0.000
1;-20;1.000;0.026;-0.333;0.000
1;-20;0.999;0.032;-0.333;0.000
1;-20;0.999;0.038;-0.333;0.000
1;-20;0.999;0.044;-0.333;0.000
1;-20;0.999;0.049;-0.333;0.000
1;-20;0.998;0.055;-0.333;0.000
1;-20;0.998;0.061;-0.333;0.000
1;-20;0.998;0.067;-0.333;0.000
1;-20;0.997;0.073;-0.333;0.000
1;-20;0.997;0.078;-0.333;0.000
1;-20;0.996;0.084;-0.333;0.000
1;-20;0.996;0.090;-0.333;0.000
1;-20;0.995;0.096;-0.333;0.000
1;-20;0.995;0.102;-0.333;0.000
1;-20;0.994;0.107;-0.333;0.000
1;-20;0.994;0.113;-0.333;0.000
1;-20;0.993;0.119;-0.333;0.000
1;-20;0.992;0.125;-0.333;0.000
1;-20;0.991;0.131;-0.333;0.000
1;-20;0.991;0.136;-0.333;0.000
1;-20;0.990;0.142;-0.333;0.000
1;-20;0.989;0.148;-0.333;0.000
1;-20;0.988;0.154;-0.333;0.000
1;-20;0.987;0.159;-0.333;0.000
1;-20;0.986;0.165;-0.333;0.000
1;-20;0.985;0.171;-0.333;0.000
1;-20;0.984;0.177;-0.333;0.000
1;-20;0.983;0.182;-0.333;0.000
1;-20;0.982;0.188;-0.333;0.000
1;-20;0.981;0.194;-0.333;0.000
1;-20;0.980;0.199;-0.333;0.000
1;-20;0.979;0.205;-0.333;0.000
1;-20;0.978;0.211;-0.333;0.000
1;-20;0.976;0.216;-0.333;0.000
1;-20;0.975;0.222;-0.333;0.000
1;-20;0.974;0.228;-0.333;0.000
1;-20;0.972;0.233;-0.333;0.000
1;-20;0.971;0.239;-0.333;0.000
1;-20;0.970;0.245;-0.333;0.000
1;-20;0.968;0.250;-0.333;0.000
1;-20;0.967;0.256;-0.333;0.000
1;-20;0.965;0.262;-0.333;0.000
1;-20;0.964;0.267;-0.333;0.000
1;-20;0.962;0.273;-0.333;0.000
1;-20;0.960;0.278;-0.333;0.000
1;-20;0.959;0.284;-0.333;0.000
1;-20;0.957;0.290;-0.333;0.000
1;-20;0.955;0.295;-0.333;0.000
1;-20;0.954;0.301;-0.333;0.000
1;-20;0.952;0.306;-0.333;0.000
1;-20;0.950;0.312;-0.333;0.000
1;-20;0.948;0.317;-0.333;0.000
1;-20;0.946;0.323;-0.333;0.000
1;-20;0.945;0.328;-0.333;0.000
1;-20;0.943;0.334;-0.333;0.000
1;-20;0.941;0.339;-0.333;0.000
1;-20;0.939;0.345;-0.333;0.000
1;-20;0.937;0.350;-0.333;0.000
1;-20;0.935;0.356;-0.333;0.000
1;-20;0.933;0.361;-0.333;0.000
1;-20;0.930;0.367;-0.333;0.000
1;-20;0.928;0.372;-0.333;0.000
1;-20;0.926;0.377;-0.333;0.000
1;-20;0.924;0.383;-0.333;0.000
1;-20;0.922;0.388;-0.333;0.000
1;-20;0.919;0.393;-0.333;0.000
1;-20;0.917;0.399;-0.333;0.000
1;-20;0.915;0.404;-0.333;0.000
1;-20;0.912;0.409;-0.333;0.000
1;-20;0.910;0.415;-0.333;0.000
1;-20;0.908;0.420;-0.333;0.000
1;-20;0.905;0.425;-0.333;0.000
1;-20;0.903;0.431;-0.333;0.000
1;-20;0.900;0.436;-0.333;0.000
1;-20;0.898;0.441;-0.333;0.000
1;-20;0.895;0.446;-0.333;0.000
1;-20;0.892;0.451;-0.333;0.000
1;-20;0.890;0.457;-0.333;0.000
1;-20;0.887;0.462;-0.333;0.000
1;-20;0.884;0.467;-0.333;0.000
1;-20;0.882;0.472;-0.333;0.000
1;-20;0.879;0.477;-0.333;0.000
1;-20;0.876;0.482;-0.333;0.000
1;-20;0.873;0.487;-0.333;0.000
1;-20;0.870;0.492;-0.333;0.000
1;-20;0.867;0.497;-0.333;0.000
1;-20;0.865;0.503;-0.333;0.000
1;-20;0.862;0.508;-0.333;0.000
1;-20;0.859;0.513;-0.333;0.000
1;-20;0.856;0.518;-0.333;0.000
1;-20;0.853;0.522;-0.333;0.000
1;-20;0.850;0.527;-0.333;0.000
1;-20;0.847;0.532;-0.333;0.000
1;-20;0.843;0.537;-0.333;0.000
1;-20;0.840;0.542;-0.333;0.000
1;-20;0.837;0.547;-0.333;0.000
1;-20;0.834;0.552;-0.333;0.000
1;-20;0.831;0.557;-0.333;0.000
1;-20;0.827;0.562;-0.333;0.000
1;-20;0.824;0.566;-0.333;0.000
1;-20;0.821;0.571;-0.333;0.000
1;-20;0.817;0.576;-0.333;0.000
1;-20;0.814;0.581;-0.333;0.000
1;-20;0.811;0.585;-0.333;0.000
1;-20;0.807;0.590;-0.333;0.000
1;-20;0.804;0.595;-0.333;0.000
1;-20;0.800;0.599;-0.333;0.000
1;-20;0.797;0.604;-0.333;0.000
1;-20;0.793;0.609;-0.333;0.000
1;-20;0.790;0.613;-0.333;0.000
1;-20;0.786;0.618;-0.333;0.000
1;-20;0.783;0.623;-0.333;0.000
1;-20;0.779;0.627;-0.333;0.000
1;-20;0.775;0.632;-0.333;0.000
1;-20;0.772;0.636;-0.333;0.000
1;-20;0.768;0.641;-0.333;0.000
1;-20;0.764;0.645;-0.333;0.000
1;-20;0.760;0.649;-0.333;0.000
1;-20;0.757;0.654;-0.333;0.000
1;-20;0.753;0.658;-0.333;0.000
1;-20;0.749;0.663;-0.333;0.000
1;-20;0.745;0.667;-0.333;0.000
1;-20;0.741;0.671;-0.333;0.000
1;-20;0.737;0.676;-0.333;0.000
1;-20;0.733;0.680;-0.333;0.000
1;-20;0.729;0.684;-0.333;0.000
1;-20;0.725;0.688;-0.333;0.000
1;-20;0.721;0.693;-0.333;0.000
1;-20;0.717;0.697;-0.333;0.000
1;-20;0.713;0.701;-0.333;0.000
1;-20;0.709;0.705;-0.333;0.000
1;-20;0.705;0.709;-0.333;0.000
1;-20;0.701;0.713;-0.333;0.000
1;-20;0.697;0.717;-0.333;0.000
1;-20;0.693;0.721;-0.333;0.000
1;-20;0.688;0.725;-0.333;0.000
1;-20;0.684;0.729;-0.333;0.000
1;-20;0.680;0.733;-0.333;0.000
1;-20;0.676;0.737;-0.333;0.000
1;-20;0.671;0.741;-0.333;0.000
1;-20;0.667;0.745;-0.333;0.000
1;-20;0.663;0.749;-0.333;0.000
1;-20;0.658;0.753;-0.333;0.000
1;-20;0.654;0.757;-0.333;0.000
1;-20;0.649;0.760;-0.333;0.000
1;-20;0.645;0.764;-0.333;0.000
1;-20;0.641;0.768;-0.333;0.000
1;-20;0.636;0.772;-0.333;0.000
1;-20;0.632;0.775;-0.333;0.000
1;-20;0.627;0.779;-0.333;0.000
1;-20;0.623;0.783;-0.333;0.000
1;-20;0.618;0.786;-0.333;0.000
1;-20;0.613;0.790;-0.333;0.000
1;-20;0.609;0.793;-0.333;0.000
1;-20;0.604;0.797;-0.333;0.000
1;-20;0.599;0.800;-0.333;0.000
1;-20;0.595;0.804;-0.333;0.000
1;-20;0.590;0.807;-0.333;0.000
1;-20;0.585;0.811;-0.333;0.000
1;-20;0.581;0.814;-0.333;0.000
1;-20;0.576;0.817;-0.333;0.000
1;-20;0.571;0.821;-0.333;0.000
1;-20;0.566;0.824;-0.333;0.000
1;-20;0.562;0.827;-0.333;0.000
1;-20;0.557;0.831;-0.333;0.000
1;-20;0.552;0.834;-0.333;0.000
1;-20;0.547;0.837;-0.333;0.000
1;-20;0.542;0.840;-0.333;0.000
1;-20;0.537;0.843;-0.333;0.000
1;-20;0.532;0.847;-0.333;0.000
1;-20;0.527;0.850;-0.333;0.000
1;-20;0.522;0.853;-0.333;0.000
1;-20;0.518;0.856;-0.333;0.000
1;-20;0.513;0.859;-0.333;0.000
1;-20;0.508;0.862;-0.333;0.000
1;-20;0.503;0.865;-0.333;0.000
1;-20;0.497;0.867;-0.333;0.000
1;-20;0.492;0.870;-0.333;0.000
1;-20;0.487;0.873;-0.333;0.000
1;-20;0.482;0.876;-0.333;0.000
1;-20;0.477;0.879;-0.333;0.000
1;-20;0.472;0.882;-0.333;0.000
1;-20;0.467;0.884;-0.333;0.000
1;-20;0.462;0.887;-0.333;0.000
1;-20;0.457;0.890;-0.333;0.000
1;-20;0.451;0.892;-0.333;0.000
1;-20;0.446;0.895;-0.333;0.000
1;-20;0.441;0.898;-0.333;0.000
1;-20;0.436;0.900;-0.333;0.000
1;-20;0.431;0.903;-0.333;0.000
1;-20;0.425;0.905;-0.333;0.000
1;-20;0.420;0.908;-0.333;0.000
1;-20;0.415;0.910;-0.333;0.000
1;-20;0.409;0.912;-0.333;0.000
1;-20;0.404;0.915;-0.333;0.000
1;-20;0.399;0.917;-0.333;0.000
1;-20;0.393;0.919;-0.333;0.000
1;-20;0.388;0.922;-0.333;0.000
1;-20;0.383;0.924;-0.333;0.000
1;-20;0.377;0.926;-0.333;0.000
1;-20;0.372;0.928;-0.333;0.000
1;-20;0.367;0.930;-0.333;0.000
1;-20;0.361;0.933;-0.333;0.000
1;-20;0.356;0.935;-0.333;0.000
1;-20;0.350;0.937;-0.333;0.000
1;-20;0.345;0.939;-0.333;0.000
1;-20;0.339;0.941;-0.333;0.000
1;-20;0.334;0.943;-0.333;0.000
1;-20;0.328;0.945;-0.333;0.000
1;-20;0.323;0.946;-0.333;0.000
1;-20;0.317;0.948;-0.333;0.000
1;-20;0.312;0.950;-0.333;0.000
1;-20;0.306;0.952;-0.333;0.000
1;-20;0.301;0.954;-0.333;0.000
1;-20;0.295;0.955;-0.333;0.000
1;-20;0.290;0.957;-0.333;0.000
1;-20;0.284;0.959;-0.333;0.000
1;-20;0.278;0.960;-0.333;0.000
1;-20;0.273;0.962;-0.333;0.000
1;-20;0.267;0.964;-0.333;0.000
1;-20;0.262;0.965;-0.333;0.000
1;-20;0.256;0.967;-0.333;0.000
1;-20;0.250;0.968;-0.333;0.000
1;-20;0.245;0.970;-0.333;0.000
1;-20;0.239;0.971;-0.333;0.000
1;-20;0.233;0.972;-0.333;0.000
1;-20;0.228;0.974;-0.333;0.000
1;-20;0.222;0.975;-0.333;0.000
1;-20;0.216;0.976;-0.333;0.000
1;-20;0.211;0.978;-0.333;0.000
1;-20;0.205;0.979;-0.333;0.000
1;-20;0.199;0.980;-0.333;0.000
1;-20;0.194;0.981;-0.333;0.000
1;-20;0.188;0.982;-0.333;0.000
1;-20;0.182;0.983;-0.333;0.000
1;-20;0.177;0.984;-0.333;0.000
1;-20;0.171;0.985;-0.333;0.000
1;-20;0.165;0.986;-0.333;0.000
1;-20;0.159;0.987;-0.333;0.000
1;-20;0.154;0.988;-0.333;0.000
1;-20;0.148;0.989;-0.333;0.000
1;-20;0.142;0.990;-0.333;0.000
1;-20;0.136;0.991;-0.333;0.000
1;-20;0.131;0.991;-0.333;0.000
1;-20;0.125;0.992;-0.333;0.000
1;-20;0.119;0.993;-0.333;0.000
1;-20;0.113;0.994;-0.333;0.000
1;-20;0.107;0.994;-0.333;0.000
1;-20;0.102;0.995;-0.333;0.000
1;-20;0.096;0.995;-0.333;0.000
1;-20;0.090;0.996;-0.333;0.000
1;-20;0.084;0.996;-0.333;0.000
1;-20;0.078;0.997;-0.333;0.000
1;-20;0.073;0.997;-0.333;0.000
1;-20;0.067;0.998;-0.333;0.000
1;-20;0.061;0.998;-0.333;0.000
1;-20;0.055;0.998;-0.333;0.000
1;-20;0.049;0.999;-0.333;0.000
1;-20;0.044;0.999;-0.333;0.000
1;-20;0.038;0.999;-0.333;0.000
1;-20;0.032;0.999;-0.333;0.000
1;-20;0.026;1.000;-0.333;0.000
1;-20;0.020;1.000;-0.333;0.000
1;-20;0.015;1.000;-0.333;0.000
1;-20;0.009;1.000;-0.333;0.000
1;-20;0.003;1.000;359.667;0.000
1;-20;-0.003;1.000;-0.333;0.000
1;-20;-0.009;1.000;-0.333;0.000
1;-20;-0.015;1.000;-0.333;0.000
1;-20;-0.020;1.000;-0.333;0.000
1;-20;-0.026;1.000;-0.333;0.000
1;-20;-0.032;0.999;-0.333;0.000
1;-20;-0.038;0.999;-0.333;0.000
1;-20;-0.044;0.999;-0.333;0.000
1;-20;-0.049;0.999;-0.333;0.000
1;-20;-0.055;0.998;-0.333;0.000
1;-20;-0.061;0.998;-0.333;0.000
1;-20;-0.067;0.998;-0.333;0.000
1;-20;-0.073;0.997;-0.333;0.000
1;-20;-0.078;0.997;-0.333;0.000
1;-20;-0.084;0.996;-0.333;0.000
1;-20;-0.090;0.996;-0.333;0.000
1;-20;-0.096;0.995;-0.333;0.000
1;-20;-0.102;0.995;-0.333;0.000
1;-20;-0.107;0.994;-0.333;0.000
1;-20;-0.113;0.994;-0.333;0.000
1;-20;-0.119;0.993;-0.333;0.000
1;-20;-0.125;0.992;-0.333;0.000
1;-20;-0.131;0.991;-0.333;0.000
1;-20;-0.136;0.991;-0.333;0.000
1;-20;-0.142;0.990;-0.333;0.000
1;-20;-0.148;0.989;-0.333;0.000
1;-20;-0.154;0.988;-0.333;0.000
1;-20;-0.159;0.987;-0.333;0.000
1;-20;-0.165;0.986;-0.333;0.000
1;-20;-0.171;0.985;-0.333;0.000
1;-20;-0.177;0.984;-0.333;0.000
1;-20;-0.182;0.983;-0.333;0.000
1;-20;-0.188;0.982;-0.333;0.000
1;-20;-0.194;0.981;-0.333;0.000
1;-20;-0.199;0.980;-0.333;0.000
1;-20;-0.205;0.979;-0.333;0.000
1;-20;-0.211;0.978;-0.333;0.000
1;-20;-0.216;0.976;-0.333;0.000
1;-20;-0.222;0.975;-0.333;0.000
1;-20;-0.228;0.974;-0.333;0.000
1;-20;-0.233;0.972;-0.333;0.000
1;-20;-0.239;0.971;-0.333;0.000
1;-20;-0.245;0.970;-0.333;0.000
1;-20;-0.250;0.968;-0.333;0.000
1;-20;-0.256;0.967;-0.333;0.000
1;-20;-0.262;0.965;-0.333;0.000
1;-20;-0.267;0.964;-0.333;0.000
1;-20;-0.273;0.962;-0.333;0.000
1;-20;-0.278;0.960;-0.333;0.000
1;-20;-0.284;0.959;-0.333;0.000
1;-20;-0.290;0.957;-0.333;0.000
1;-20;-0.295;0.955;-0.333;0.000
1;-20;-0.301;0.954;-0.333;0.000
1;-20;-0.306;0.952;-0.333;0.000
1;-20;-0.312;0.950;-0.333;0.000
1;-20;-0.317;0.948;-0.333;0.000
1;-20;-0.323;0.946;-0.333;0.000
1;-20;-0.328;0.945;-0.333;0.000
1;-20;-0.334;0.943;-0.333;0.000
1;-20;-0.339;0.941;-0.333;0.000
1;-20;-0.345;0.939;-0.333;0.000
1;-20;-0.350;0.937;-0.333;0.000
1;-20;-0.356;0.935;-0.333;0.000
1;-20;-0.361;0.933;-0.333;0.000
1;-20;-0.367;0.930;-0.333;0.000
1;-20;-0.372;0.928;-0.333;0.000
1;-20;-0.377;0.926;-0.333;0.000
1;-20;-0.383;0.924;-0.333;0.000
1;-20;-0.388;0.922;-0.333;0.000
1;-20;-0.393;0.919;-0.333;0.000
1;-20;-0.399;0.917;-0.333;0.000
1;-20;-0.404;0.915;-0.333;0.000
1;-20;-0.409;0.912;-0.333;0.000
1;-20;-0.415;0.910;-0.333;0.000
1;-20;-0.420;0.908;-0.333;0.000
1;-20;-0.425;0.905;-0.333;0.000
1;-20;-0.431;0.903;-0.333;0.000
1;-20;-0.436;0.900;-0.333;0.000
1;-20;-0.441;0.898;-0.333;0.000
1;-20;-0.446;0.895;-0.333;0.000
1;-20;-0.451;0.892;-0.333;0.000
1;-20;-0.457;0.890;-0.333;0.000
1;-20;-0.462;0.887;-0.333;0.000
1;-20;-0.467;0.884;-0.333;0.000
1;-20;-0.472;0.882;-0.333;0.000
1;-20;-0.477;0.879;-0.333;0.000
1;-20;-0.482;0.876;-0.333;0.000
1;-20;-0.487;0.873;-0.333;0.000
1;-20;-0.492;0.870;-0.333;0.000
1;-20;-0.497;0.867;-0.333;0.000
1;-20;-0.503;0.865;-0.333;0.000
1;-20;-0.508;0.862;-0.333;0.000
1;-20;-0.513;0.859;-0.333;0.000
1;-20;-0.518;0.856;-0.333;0.000
1;-20;-0.522;0.853;-0.333;0.000
1;-20;-0.527;0.850;-0.333;0.000
1;-20;-0.532;0.847;-0.333;0.000
1;-20;-0.537;0.843;-0.333;0.000
1;-20;-0.542;0.840;-0.333;0.000
1;-20;-0.547;0.837;-0.333;0.000
1;-20;-0.552;0.834;-0.333;0.000
1;-20;-0.557;0.831;-0.333;0.000
1;-20;-0.562;0.827;-0.333;0.000
1;-20;-0.566;0.824;-0.333;0.000
1;-20;-0.571;0.821;-0.333;0.000
1;-20;-0.576;0.817;-0.333;0.000
1;-20;-0.581;0.814;-0.333;0.000
1;-20;-0.585;0.811;-0.333;0.000
1;-20;-0.590;0.807;-0.333;0.000
1;-20;-0.595;0.804;-0.333;0.000
1;-20;-0.599;0.800;-0.333;0.000
1;-20;-0.604;0.797;-0.333;0.000
1;-20;-0.609;0.793;-0.333;0.000
1;-20;-0.613;0.790;-0.333;0.000
1;-20;-0.618;0.786;-0.333;0.000
1;-20;-0.623;0.783;-0.333;0.000
1;-20;-0.627;0.779;-0.333;0.000
1;-20;-0.632;0.775;-0.333;0.000
1;-20;-0.636;0.772;-0.333;0.000
1;-20;-0.641;0.768;-0.333;0.000
1;-20;-0.645;0.764;-0.333;0.000
1;-20;-0.649;0.760;-0.333;0.000
1;-20;-0.654;0.757;-0.333;0.000
1;-20;-0.658;0.753;-0.333;0.000
1;-20;-0.663;0.749;-0.333;0.000
1;-20;-0.667;0.745;-0.333;0.000
1;-20;-0.671;0.741;-0.333;0.000
1;-20;-0.676;0.737;-0.333;0.000
1;-20;-0.680;0.733;-0.333;0.000
1;-20;-0.684;0.729;-0.333;0.000
1;-20;-0.688;0.725;-0.333;0.000
1;-20;-0.693;0.721;-0.333;0.000
1;-20;-0.697;0.717;-0.333;0.000
1;-20;-0.701;0.713;-0.333;0.000
1;-20;-0.705;0.709;-0.333;0.000
1;-20;-0.709;0.705;-0.333;0.000
1;-20;-0.713;0.701;-0.333;0.000
1;-20;-0.717;0.697;-0.333;0.000
1;-20;-0.721;0.693;-0.333;0.000
1;-20;-0.725;0.688;-0.333;0.000
1;-20;-0.729;0.684;-0.333;0.000
1;-20;-0.733;0.680;-0.333;0.000
1;-20;-0.737;0.676;-0.333;0.000
1;-20;-0.741;0.671;-0.333;0.000
1;-20;-0.745;0.667;-0.333;0.000
1;-20;-0.749;0.663;-0.333;0.000
1;-20;-0.753;0.658;-0.333;0.000
1;-20;-0.757;0.654;-0.333;0.000
1;-20;-0.760;0.649;-0.333;0.000
1;-20;-0.764;0.645;-0.333;0.000
1;-20;-0.768;0.641;-0.333;0.000
1;-20;-0.772;0.636;-0.333;0.000
1;-20;-0.775;0.632;-0.333;0.000
1;-20;-0.779;0.627;-0.333;0.000
1;-20;-0.783;0.623;-0.333;0.000
1;-20;-0.786;0.618;-0.333;0.000
1;-20;-0.790;0.613;-0.333;0.000
1;-20;-0.793;0.609;-0.333;0.000
1;-20;-0.797;0.604;-0.333;0.000
1;-20;-0.800;0.599;-0.333;0.000
1;-20;-0.804;0.595;-0.333;0.000
1;-20;-0.807;0.590;-0.333;0.000
1;-20;-0.811;0.585;-0.333;0.000
1;-20;-0.814;0.581;-0.333;0.000
1;-20;-0.817;0.576;-0.333;0.000
1;-20;-0.821;0.571;-0.333;0.000
1;-20;-0.824;0.566;-0.333;0.000
1;-20;-0.827;0.562;-0.333;0.000
1;-20;-0.831;0.557;-0.333;0.000
1;-20;-0.834;0.552;-0.333;0.000
1;-20;-0.837;0.547;-0.333;0.000
1;-20;-0.840;0.542;-0.333;0.000
1;-20;-0.843;0.537;-0.333;0.000
1;-20;-0.847;0.532;-0.333;0.000
1;-20;-0.850;0.527;-0.333;0.000
1;-20;-0.853;0.522;-0.333;0.000
1;-20;-0.856;0.518;-0.333;0.000
1;-20;-0.859;0.513;-0.333;0.000
1;-20;-0.862;0.508;-0.333;0.000
1;-20;-0.865;0.503;-0.333;0.000
1;-20;-0.867;0.497;-0.333;0.000
1;-20;-0.870;0.492;-0.333;0.000
1;-20;-0.873;0.487;-0.333;0.000
1;-20;-0.876;0.482;-0.333;0.000
1;-20;-0.879;0.477;-0.333;0.000
1;-20;-0.882;0.472;-0.333;0.000
1;-20;-0.884;0.467;-0.333;0.000
1;-20;-0.887;0.462;-0.333;0.000
1;-20;-0.890;0.457;-0.333;0.000
1;-20;-0.892;0.451;-0.333;0.000
1;-20;-0.895;0.446;-0.333;0.000
1;-20;-0.898;0.441;-0.333;0.000
1;-20;-0.900;0.436;-0.333;0.000
1;-20;-0.903;0.431;-0.333;0.000
1;-20;-0.905;0.425;-0.333;0.000
1;-20;-0.908;0.420;-0.333;0.000
1;-20;-0.910;0.415;-0.333;0.000
1;-20;-0.912;0.409;-0.333;0.000
1;-20;-0.915;0.404;-0.333;0.000
1;-20;-0.917;0.399;-0.333;0.000
1;-20;-0.919;0.393;-0.333;0.000
1;-20;-0.922;0.388;-0.333;0.000
1;-20;-0.924;0.383;-0.333;0.000
1;-20;-0.926;0.377;-0.333;0.000
1;-20;-0.928;0.372;-0.333;0.000
1;-20;-0.930;0.367;-0.333;0.000
1;-20;-0.933;0.361;-0.333;0.000
1;-20;-0.935;0.356;-0.333;0.000
1;-20;-0.937;0.350;-0.333;0.000
1;-20;-0.939;0.345;-0.333;0.000
1;-20;-0.941;0.339;-0.333;0.000
1;-20;-0.943;0.334;-0.333;0.000
1;-20;-0.945;0.328;-0.333;0.000
1;-20;-0.946;0.323;-0.333;0.000
1;-20;-0.948;0.317;-0.333;0.000
1;-20;-0.950;0.312;-0.333;0.000
1;-20;-0.952;0.306;-0.333;0.000
1;-20;-0.954;0.301;-0.333;0.000
1;-20;-0.955;0.295;-0.333;0.000
1;-20;-0.957;0.290;-0.333;0.000
1;-20;-0.959;0.284;-0.333;0.000
1;-20;-0.960;0.278;-0.333;0.000
1;-20;-0.962;0.273;-0.333;0.000
1;-20;-0.964;0.267;-0.333;0.000
1;-20;-0.965;0.262;-0.333;0.000
1;-20;-0.967;0.256;-0.333;0.000
1;-20;-0.968;0.250;-0.333;0.000
1;-20;-0.970;0.245;-0.333;0.000
1;-20;-0.971;0.239;-0.333;0.000
1;-20;-0.972;0.233;-0.333;0.000
1;-20;-0.974;0.228;-0.333;0.000
1;-20;-0.975;0.222;-0.333;0.000
1;-20;-0.976;0.216;-0.333;0.000
1;-20;-0.978;0.211;-0.333;0.000
1;-20;-0.979;0.205;-0.333;0.000
1;-20;-0.980;0.199;-0.333;0.000
1;-20;-0.981;0.194;-0.333;0.000
1;-20;-0.982;0.188;-0.333;0.000
1;-20;-0.983;0.182;-0.333;0.000
1;-20;-0.984;0.177;-0.333;0.000
1;-20;-0.985;0.171;-0.333;0.000
1;-20;-0.986;0.165;-0.333;0.000
1;-20;-0.987;0.159;-0.333;0.000
1;-20;-0.988;0.154;-0.333;0.000
1;-20;-0.989;0.148;-0.333;0.000
1;-20;-0.990;0.142;-0.333;0.000
1;-20;-0.991;0.136;-0.333;0.000
1;-20;-0.991;0.131;-0.333;0.000
1;-20;-0.992;0.125;-0.333;0.000
1;-20;-0.993;0.119;-0.333;0.000
1;-20;-0.994;0.113;-0.333;0.000
1;-20;-0.994;0.107;-0.333;0.000
1;-20;-0.995;0.102;-0.333;0.000
1;-20;-0.995;0.096;-0.333;0.000
1;-20;-0.996;0.090;-0.333;0.000
1;-20;-0.996;0.084;-0.333;0.000
1;-20;-0.997;0.078;-0.333;0.000
1;-20;-0.997;0.073;-0.333;0.000
1;-20;-0.998;0.067;-0.333;0.000
1;-20;-0.998;0.061;-0.333;0.000
1;-20;-0.998;0.055;-0.333;0.000
1;-20;-0.999;0.049;-0.333;0.000
1;-20;-0.999;0.044;-0.333;0.000
1;-20;-0.999;0.038;-0.333;0.000
1;-20;-0.999;0.032;-0.333;0.000
1;-20;-1.000;0.026;-0.333;0.000
1;-20;-1.000;0.020;-0.333;0.000
1;-20;-1.000;0.015;-0.333;0.000
1;-20;-1.000;0.009;-0.333;0.000
1;-20;-1.000;0.003;-0.333;0.000
1;-20;-1.000;-0.003;-0.333;0.000
1;-20;-1.000;-0.009;-0.333;0.000
1;-20;-1.000;-0.015;-0.333;0.000
1;-20;-1.000;-0.020;-0.333;0.000
1;-20;-1.000;-0.026;-0.333;0.000
1;-20;-0.999;-0.032;-0.333;0.000
1;-20;-0.999;-0.038;-0.333;0.000
